college_code,college_name,branch_id,branch_name,students_count,verified_students_count,logged_in_students_count
9115,MOHAMED SATHAK ENGINEERING COLLEGE,37,B.Tech. Information Technology,89,89,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,53,B.E. Marine Engineering,30,30,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,75,B.Arch Architecture,45,45,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,53,53,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,83,B.E Mechanical Engineering,109,109,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,84,B.E Civil Engineering,59,59,0
9115,MOHAMED SATHAK ENGINEERING COLLEGE,100,B.E Aeronautical Engineering,14,14,0
9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,100,51,0
9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,46,45,0
9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,19,18,0
9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,91,43,0
9116,MOTHER TERASA COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,34,34,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,60,B.Tech. Chemical Engineering,28,28,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,61,B.E. Computer Science and Engineering,71,71,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,32,32,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,81,B.E Electronics and Communication Engineering,37,37,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,83,B.E Mechanical Engineering,40,40,0
9127,ST.MICHAEL COLLEGE OF ENGINEERING & TECHNOLOGY,99,B.Tech. Biotechnology,79,79,1
8216,Sembodai Rukmani varatharajan engineering college,61,B.E. Computer Science and Engineering,10,10,0
8216,Sembodai Rukmani varatharajan engineering college,65,B.E. Electrical and Electronics Engineering,8,8,0
8216,Sembodai Rukmani varatharajan engineering college,83,B.E Mechanical Engineering,14,14,0
8216,Sembodai Rukmani varatharajan engineering college,84,B.E Civil Engineering,1,1,0
8212,P.R.ENGINEERING COLLEGE ,61,B.E. Computer Science and Engineering,65,65,0
8212,P.R.ENGINEERING COLLEGE ,65,B.E. Electrical and Electronics Engineering,8,8,0
8212,P.R.ENGINEERING COLLEGE ,81,B.E Electronics and Communication Engineering,8,8,0
8212,P.R.ENGINEERING COLLEGE ,83,B.E Mechanical Engineering,15,15,0
9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,7,7,0
9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,2,2,0
9219,SRI SUBRAMANYA COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,1,1,0
9130,University College of Engineering Ramanathapuram,61,B.E. Computer Science and Engineering,84,84,0
9130,University College of Engineering Ramanathapuram,63,B.E. Civil Engineering (Tamil Medium),10,10,0
9130,University College of Engineering Ramanathapuram,36,B.E. Electronics and Communication Engineering,1,1,0
9130,University College of Engineering Ramanathapuram,65,B.E. Electrical and Electronics Engineering,36,36,0
9130,University College of Engineering Ramanathapuram,51,B.E. Mechanical Engineering (Tamil Medium),8,8,0
9130,University College of Engineering Ramanathapuram,81,B.E Electronics and Communication Engineering,49,49,0
9130,University College of Engineering Ramanathapuram,83,B.E Mechanical Engineering,46,46,0
9130,University College of Engineering Ramanathapuram,84,B.E Civil Engineering,36,36,0
9217,SETHU INSTITUTE OF TECHNOLOGY,1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),1,1,0
9217,SETHU INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,576,573,84
9217,SETHU INSTITUTE OF TECHNOLOGY,62,B.E. Mechanical Engineering,237,237,56
9217,SETHU INSTITUTE OF TECHNOLOGY,36,B.E. Electronics and Communication Engineering,41,41,1
9217,SETHU INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,297,294,119
9217,SETHU INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,191,190,53
9217,SETHU INSTITUTE OF TECHNOLOGY,7006,B.Tech. Computer Science and Business Systems,99,99,0
9217,SETHU INSTITUTE OF TECHNOLOGY,79,B.E Biomedical Engineering,155,155,106
9217,SETHU INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,485,467,58
9217,SETHU INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,284,284,2
9217,SETHU INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,278,278,0
9217,SETHU INSTITUTE OF TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,64,64,0
9217,SETHU INSTITUTE OF TECHNOLOGY,88,B.E Agriculture Engineering,173,172,40
9217,SETHU INSTITUTE OF TECHNOLOGY,99,B.Tech. Biotechnology,69,35,0
9217,SETHU INSTITUTE OF TECHNOLOGY,107,B.E Computer Science and Design,60,18,0
9217,SETHU INSTITUTE OF TECHNOLOGY,134,B.Tech. Computer Science and Business System,9,9,0
9126,Sri Bharathi Engineering College for Women,61,B.E. Computer Science and Engineering,71,71,0
9126,Sri Bharathi Engineering College for Women,65,B.E. Electrical and Electronics Engineering,19,19,0
9126,Sri Bharathi Engineering College for Women,81,B.E Electronics and Communication Engineering,30,30,0
9126,Sri Bharathi Engineering College for Women,84,B.E Civil Engineering,23,23,0
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,2,0,0
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,1,0,0
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,3,0,0
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,5,0,0
9236,JAINEE COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,2,0,0
9240,AGNI SCHOOL OF ARCHITECHTURE,75,B.Arch Architecture,8,8,0
9129,ULTRA College of Engineering& Technology,61,B.E. Computer Science and Engineering,69,69,0
9129,ULTRA College of Engineering& Technology,65,B.E. Electrical and Electronics Engineering,15,15,0
9129,ULTRA College of Engineering& Technology,37,B.Tech. Information Technology,43,43,0
9129,ULTRA College of Engineering& Technology,81,B.E Electronics and Communication Engineering,29,29,0
9129,ULTRA College of Engineering& Technology,83,B.E Mechanical Engineering,28,28,0
9129,ULTRA College of Engineering& Technology,84,B.E Civil Engineering,20,20,0
9106,KLN College of engineering ,61,B.E. Computer Science and Engineering,682,341,0
9106,KLN College of engineering ,65,B.E. Electrical and Electronics Engineering,346,173,0
9106,KLN College of engineering ,37,B.Tech. Information Technology,498,249,0
9106,KLN College of engineering ,81,B.E Electronics and Communication Engineering,546,273,0
9106,KLN College of engineering ,83,B.E Mechanical Engineering,402,201,0
9106,KLN College of engineering ,86,B.Tech. Artificial Intelligence and Data Science,58,29,0
9106,KLN College of engineering ,91,B.E Electronics and Instrumenataion Engineering,66,33,0
9106,KLN College of engineering ,93,B.E Automobile Engineering,26,13,0
9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,61,B.E. Computer Science and Engineering,32,32,0
9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,37,B.Tech. Information Technology,25,25,0
9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,81,B.E Electronics and Communication Engineering,11,11,0
9107,K.L.N.COLLEGE OF INFORMATION TECHNOLOGY,84,B.E Civil Engineering,19,19,0
9220,Sri Vidya college of engineering and technology ,61,B.E. Computer Science and Engineering,53,53,0
9220,Sri Vidya college of engineering and technology ,65,B.E. Electrical and Electronics Engineering,21,21,0
9220,Sri Vidya college of engineering and technology ,81,B.E Electronics and Communication Engineering,25,25,0
9220,Sri Vidya college of engineering and technology ,83,B.E Mechanical Engineering,37,37,0
9220,Sri Vidya college of engineering and technology ,84,B.E Civil Engineering,23,23,0
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",61,B.E. Computer Science and Engineering,137,137,0
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",81,B.E Electronics and Communication Engineering,147,147,0
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",83,B.E Mechanical Engineering,146,146,0
9500,"ANNA UNIVERSITY REGIONAL CAMPUS, TIRUNELVELI",143,B.E. Geoinformatics Engineering,134,134,0
9210,Nadar Saraswathi College of Engineering and Technology,61,B.E. Computer Science and Engineering,174,174,0
9210,Nadar Saraswathi College of Engineering and Technology,65,B.E. Electrical and Electronics Engineering,56,56,0
9210,Nadar Saraswathi College of Engineering and Technology,81,B.E Electronics and Communication Engineering,120,120,0
9210,Nadar Saraswathi College of Engineering and Technology,83,B.E Mechanical Engineering,105,105,0
9210,Nadar Saraswathi College of Engineering and Technology,84,B.E Civil Engineering,51,51,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,178,178,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,118,118,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,317,317,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,141,141,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,50,50,0
9221,SSM INSTITUTE OF ENGINEERING AND TECHNOLOGY,93,B.E Automobile Engineering,18,18,0
9122,Solamalai College of Engineering,61,B.E. Computer Science and Engineering,119,119,0
9122,Solamalai College of Engineering,65,B.E. Electrical and Electronics Engineering,37,37,0
9122,Solamalai College of Engineering,81,B.E Electronics and Communication Engineering,58,58,0
9122,Solamalai College of Engineering,83,B.E Mechanical Engineering,48,48,0
9122,Solamalai College of Engineering,84,B.E Civil Engineering,46,46,2
9209,N.S.N. College of Engineering and Technology ,61,B.E. Computer Science and Engineering,129,129,0
9209,N.S.N. College of Engineering and Technology ,65,B.E. Electrical and Electronics Engineering,70,70,0
9209,N.S.N. College of Engineering and Technology ,81,B.E Electronics and Communication Engineering,76,76,0
9209,N.S.N. College of Engineering and Technology ,83,B.E Mechanical Engineering,108,108,0
9209,N.S.N. College of Engineering and Technology ,84,B.E Civil Engineering,32,32,0
9503,GRACE COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,84,84,0
9503,GRACE COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,33,33,0
9503,GRACE COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,73,73,0
9503,GRACE COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,47,47,0
9503,GRACE COLLEGE OF ENGINEERING,84,B.E Civil Engineering,14,14,0
9233,GOVERNMENT COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,153,153,0
9233,GOVERNMENT COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,161,161,0
9233,GOVERNMENT COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,145,145,0
9233,GOVERNMENT COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,149,149,0
9233,GOVERNMENT COLLEGE OF ENGINEERING,84,B.E Civil Engineering,154,154,0
9237,J.K. COLLEGE OF ARCHITECTURE,75,B.Arch Architecture,5,0,0
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,175,175,0
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,156,156,0
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,173,173,0
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,115,115,1
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,84,B.E Civil Engineering,12,12,0
9238,MANGAYARKARASI COLLEGE OF ENGINEERING,88,B.E Agriculture Engineering,115,115,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,14,14,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,25,25,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,12,12,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,21,21,0
9516,MAHAKAVI BHARATHIYAR COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,11,11,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,61,B.E. Computer Science and Engineering,144,141,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,34,31,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,37,B.Tech. Information Technology,52,0,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,81,B.E Electronics and Communication Engineering,76,62,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,83,B.E Mechanical Engineering,89,87,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,84,B.E Civil Engineering,52,49,0
9603,BETHLAHEM INSTITUTE OF ENGINEERING,93,B.E Automobile Engineering,21,21,0
9518,NELLAI COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,93,93,0
9518,NELLAI COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,32,32,0
9518,NELLAI COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,28,28,0
9518,NELLAI COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,50,50,0
9518,NELLAI COLLEGE OF ENGINEERING,84,B.E Civil Engineering,7,7,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",60,B.Tech. Chemical Engineering,139,139,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",61,B.E. Computer Science and Engineering,517,517,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",65,B.E. Electrical and Electronics Engineering,182,182,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",37,B.Tech. Information Technology,445,445,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",79,B.E Biomedical Engineering,152,152,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",81,B.E Electronics and Communication Engineering,550,550,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",83,B.E Mechanical Engineering,255,255,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",84,B.E Civil Engineering,65,65,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",86,B.Tech. Artificial Intelligence and Data Science,58,58,0
9225,"V.S.B. ENGINEERING COLLEGE, KARUR",99,B.Tech. Biotechnology,153,153,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,230,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,194,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,7013,B.E Mechanical and automation engineering,122,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,96,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,143,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,35,0,0
9522,PSN COLLEGE OF ENGINEERING AND TECHNOLOGY,91,B.E Electronics and Instrumenataion Engineering,9,0,0
9531,THAMIRABHARANI ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,158,158,0
9531,THAMIRABHARANI ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,74,74,0
9531,THAMIRABHARANI ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,132,132,0
9531,THAMIRABHARANI ENGINEERING COLLEGE,83,B.E Mechanical Engineering,95,95,0
9531,THAMIRABHARANI ENGINEERING COLLEGE,84,B.E Civil Engineering,65,65,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,182,182,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,153,153,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,302,302,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,187,187,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,81,81,0
9536,RAMCO INSTITUTE OF TECHNOLOGY,86,B.Tech. Artificial Intelligence and Data Science,58,58,0
9538,V.P.M.M. COLLEGE OF  ARCHITECTURE FOR WOMEN,75,B.Arch Architecture,1,0,0
9512,J P COLLEGE OF ENGINEERING,1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),1,1,0
9512,J P COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,174,174,0
9512,J P COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,103,103,0
9512,J P COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,170,170,0
9512,J P COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,136,136,0
9512,J P COLLEGE OF ENGINEERING,84,B.E Civil Engineering,71,71,0
9606,DMI ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,121,121,4
9606,DMI ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,42,42,2
9606,DMI ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,46,46,0
9606,DMI ENGINEERING COLLEGE,83,B.E Mechanical Engineering,105,105,2
9606,DMI ENGINEERING COLLEGE,84,B.E Civil Engineering,27,27,0
9520,P.S.R.R COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,86,86,0
9520,P.S.R.R COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,22,22,0
9519,P.S.R. ENGINEERING COLLEGE,61,B.E. Computer Science and Engineering,365,365,168
9519,P.S.R. ENGINEERING COLLEGE,65,B.E. Electrical and Electronics Engineering,179,179,84
9519,P.S.R. ENGINEERING COLLEGE,1093,BIOMEDICAL ENGINEERING,159,159,65
9519,P.S.R. ENGINEERING COLLEGE,81,B.E Electronics and Communication Engineering,360,360,139
9519,P.S.R. ENGINEERING COLLEGE,83,B.E Mechanical Engineering,276,276,91
9519,P.S.R. ENGINEERING COLLEGE,84,B.E Civil Engineering,102,102,43
9519,P.S.R. ENGINEERING COLLEGE,99,B.Tech. Biotechnology,76,76,72
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,61,B.E. Computer Science and Engineering,14,14,0
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,65,B.E. Electrical and Electronics Engineering,2,2,0
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,37,B.Tech. Information Technology,10,10,0
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,81,B.E Electronics and Communication Engineering,9,9,0
9535,V.P.MUTHAIAH PILLAI MEENAKSHI AMMAL ENGINEERING COLLEGE FOR WOMEN,84,B.E Civil Engineering,1,1,0
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,61,B.E. Computer Science and Engineering,341,341,1
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,65,B.E. Electrical and Electronics Engineering,93,93,0
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,7020,B.Tech Construction Engineering and Management,18,18,0
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,81,B.E Electronics and Communication Engineering,365,365,9
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,84,B.E Civil Engineering,97,97,0
9602,ARUNACHALA COLLEGE OF ENGINEERING FOR WOMEN,86,B.Tech. Artificial Intelligence and Data Science,49,49,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,61,B.E. Computer Science and Engineering,100,100,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,21,21,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,37,B.Tech. Information Technology,35,35,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,81,B.E Electronics and Communication Engineering,16,16,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,83,B.E Mechanical Engineering,38,38,0
9604,C.S.I. INSTITUTE OF TECHNOLOGY,84,B.E Civil Engineering,13,12,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,1,0,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,3,0,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,1,0,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,5,0,0
9607,IMMANUEL ARASAR J J COLLEGE OF ENGINEERING,84,B.E Civil Engineering,4,0,0
9510,INFANT JESUS COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,4,4,0
9510,INFANT JESUS COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,8,8,0
9510,INFANT JESUS COLLEGE OF ENGINEERING,88,B.E Agriculture Engineering,11,11,0
9510,INFANT JESUS COLLEGE OF ENGINEERING,100,B.E Aeronautical Engineering,13,13,0
9177,"Thiagarajar College of Engineering, Madurai",61,B.E. Computer Science and Engineering,271,271,0
9177,"Thiagarajar College of Engineering, Madurai",65,B.E. Electrical and Electronics Engineering,284,284,49
9177,"Thiagarajar College of Engineering, Madurai",81,B.E Electronics and Communication Engineering,266,266,0
9177,"Thiagarajar College of Engineering, Madurai",83,B.E Mechanical Engineering,265,265,0
9177,"Thiagarajar College of Engineering, Madurai",84,B.E Civil Engineering,267,267,0
9635,STELLA MARY'S COLLEGE OF ENGINEERING,61,B.E. Computer Science and Engineering,175,175,0
9635,STELLA MARY'S COLLEGE OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,105,105,0
9635,STELLA MARY'S COLLEGE OF ENGINEERING,81,B.E Electronics and Communication Engineering,140,140,0
9635,STELLA MARY'S COLLEGE OF ENGINEERING,83,B.E Mechanical Engineering,158,158,0
9635,STELLA MARY'S COLLEGE OF ENGINEERING,84,B.E Civil Engineering,89,89,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),1,1,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,61,B.E. Computer Science and Engineering,112,112,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,65,B.E. Electrical and Electronics Engineering,68,68,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,47,B.E. Mechanical and Automation Engineering,26,26,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,81,B.E Electronics and Communication Engineering,37,37,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,83,B.E Mechanical Engineering,57,57,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,84,B.E Civil Engineering,38,38,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,98,B.E Mechatronics Engineering,71,71,0
9524,PSN INSTITUTE OF TECHNOLOGY AND SCIENCE ,148,B.E. Industrial Engineering and Management,29,29,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,150,150,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,78,78,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,37,B.Tech. Information Technology,57,57,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,81,B.E Electronics and Communication Engineering,44,44,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,83,B.E Mechanical Engineering,114,114,0
9616,MARTHANDAM COLLEGE OF ENGINEERING AND TECHNOLOGY,84,B.E Civil Engineering,84,84,0
9527,Sardar Raja College of Engineering,61,B.E. Computer Science and Engineering,67,67,4
9527,Sardar Raja College of Engineering,65,B.E. Electrical and Electronics Engineering,24,24,4
9527,Sardar Raja College of Engineering,81,B.E Electronics and Communication Engineering,26,26,1
9527,Sardar Raja College of Engineering,83,B.E Mechanical Engineering,33,33,0
9527,Sardar Raja College of Engineering,84,B.E Civil Engineering,15,15,0
9626,UDAYA SCHOOL OF ENGINEERING,61,B.E. Computer Science and Engineering,105,105,0
9626,UDAYA SCHOOL OF ENGINEERING,65,B.E. Electrical and Electronics Engineering,87,87,0
9626,UDAYA SCHOOL OF ENGINEERING,1093,BIOMEDICAL ENGINEERING,2,2,0
9626,UDAYA SCHOOL OF ENGINEERING,79,B.E Biomedical Engineering,147,147,0
9626,UDAYA SCHOOL OF ENGINEERING,81,B.E Electronics and Communication Engineering,39,39,0
9626,UDAYA SCHOOL OF ENGINEERING,83,B.E Mechanical Engineering,226,226,0
9626,UDAYA SCHOOL OF ENGINEERING,84,B.E Civil Engineering,129,129,0
9626,UDAYA SCHOOL OF ENGINEERING,99,B.Tech. Biotechnology,97,97,0
9626,UDAYA SCHOOL OF ENGINEERING,100,B.E Aeronautical Engineering,35,35,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",61,B.E. Computer Science and Engineering,169,169,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",65,B.E. Electrical and Electronics Engineering,54,54,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",37,B.Tech. Information Technology,85,85,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",81,B.E Electronics and Communication Engineering,86,86,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",83,B.E Mechanical Engineering,56,56,0
9505,"Dr.Sivanthi Aditanar College of Engineering, Tiruchendur",84,B.E Civil Engineering,33,33,0
9576,National Engineering College(Autonomous),61,B.E. Computer Science and Engineering,637,381,0
9576,National Engineering College(Autonomous),65,B.E. Electrical and Electronics Engineering,326,195,0
9576,National Engineering College(Autonomous),37,B.Tech. Information Technology,269,189,1
9576,National Engineering College(Autonomous),81,B.E Electronics and Communication Engineering,646,385,121
9576,National Engineering College(Autonomous),83,B.E Mechanical Engineering,587,325,148
9576,National Engineering College(Autonomous),84,B.E Civil Engineering,249,183,1
9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY,1030,ELECTRICAL AND ELECTRONICS ENGINEERING (FULL TIME),3,3,0
9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY,61,B.E. Computer Science and Engineering,170,170,0
9614,MAR EPHRAEM COLLEGE OF ENGINEERING AND TECHNOLOGY,65,B.E. Electrical and Electronics Engineering,84,84,0
